date,close,high,low,open,volume
2025-05-30,1006.6500244140624,1029.0,982.0499877929688,1007.0,933749
2025-06-02,1018.5,1037.9000244140625,1005.5,1006.5999755859376,701993
2025-06-03,1025.5999755859375,1035.5999755859375,1018.0999755859376,1024.0,963907
2025-06-04,1054.800048828125,1075.0,1024.0,1029.0,1859361
2025-06-05,1072.9000244140625,1091.5999755859375,1044.800048828125,1063.199951171875,1866977
2025-06-06,1089.5,1103.300048828125,1072.199951171875,1081.199951171875,1512003
2025-06-09,1093.0,1107.9000244140625,1074.800048828125,1094.0,573938
2025-06-10,1096.5999755859375,1104.9000244140625,1086.5999755859375,1103.9000244140625,740657
2025-06-11,1104.0,1112.0,1082.300048828125,1090.0,545874
2025-06-12,1074.0,1107.9000244140625,1068.0,1100.0,416718
2025-06-13,1062.9000244140625,1073.0,1031.0,1035.0,279896
2025-06-16,1055.9000244140625,1067.699951171875,1039.0,1060.0,258961
2025-06-17,1049.5,1060.9000244140625,1043.699951171875,1059.0,398963
2025-06-18,1063.5999755859375,1085.0,1047.0,1053.9000244140625,1055473
2025-06-19,1037.300048828125,1063.5999755859375,1027.0,1053.0999755859375,417642
2025-06-20,1061.5999755859375,1067.0,1036.0,1037.300048828125,923815
2025-06-23,1056.0,1065.0,1040.5,1056.300048828125,604214
2025-06-24,1052.0999755859375,1078.699951171875,1050.0999755859375,1065.0,297530
2025-06-25,1072.699951171875,1078.0,1052.800048828125,1063.0,362598
2025-06-26,1080.699951171875,1087.0,1059.5999755859375,1072.699951171875,520231
2025-06-27,1109.800048828125,1119.9000244140625,1066.0,1086.0,1425495
2025-06-30,1104.300048828125,1128.800048828125,1090.0,1128.800048828125,1266529
2025-07-01,1079.300048828125,1109.9000244140625,1075.5999755859375,1106.0,517450
2025-07-02,1098.5999755859375,1103.5,1082.300048828125,1085.0,536194
2025-07-03,1099.4000244140625,1118.800048828125,1096.9000244140625,1103.300048828125,930188
2025-07-04,1098.5999755859375,1101.699951171875,1086.0,1099.4000244140625,265465
2025-07-07,1093.800048828125,1107.800048828125,1090.0,1105.0,233931
2025-07-08,1103.199951171875,1114.699951171875,1090.0999755859375,1093.800048828125,439262
2025-07-09,1107.699951171875,1116.0,1097.5999755859375,1110.0,387789
2025-07-10,1098.5999755859375,1108.800048828125,1094.5,1101.0,585162
2025-07-11,1073.0,1097.9000244140625,1060.199951171875,1097.9000244140625,603141
2025-07-14,1077.5,1081.199951171875,1061.699951171875,1068.199951171875,452425
2025-07-15,1105.9000244140625,1109.5,1077.0999755859375,1077.5,271527
2025-07-16,1119.5,1127.0,1105.0999755859375,1105.0999755859375,585190
2025-07-17,1116.800048828125,1143.199951171875,1112.0,1127.0,654398
2025-07-18,1089.0,1117.5999755859375,1085.0,1116.800048828125,438249
2025-07-21,1078.0,1093.0999755859375,1068.0999755859375,1089.0,366433
2025-07-22,1061.4000244140625,1083.699951171875,1058.5999755859375,1080.9000244140625,347599
2025-07-23,1071.4000244140625,1074.9000244140625,1049.199951171875,1059.5,524705
2025-07-24,1081.0,1090.0,1071.4000244140625,1071.4000244140625,354325
2025-07-25,1085.0999755859375,1089.5,1072.0,1081.0,558467
2025-07-28,1065.0999755859375,1085.0999755859375,1051.0999755859375,1085.0999755859375,450798
2025-07-29,1072.4000244140625,1075.9000244140625,1042.300048828125,1065.0,451658
2025-07-30,1069.800048828125,1074.0999755859375,1052.9000244140625,1071.4000244140625,276608
2025-07-31,1041.4000244140625,1059.199951171875,1036.0999755859375,1056.0,413690
2025-08-01,1043.9000244140625,1061.4000244140625,1025.0,1040.0,492307
2025-08-04,1062.0999755859375,1066.199951171875,1040.0999755859375,1040.0999755859375,243695
2025-08-05,1103.0999755859375,1110.0,1053.4000244140625,1066.199951171875,2153345
2025-08-06,1086.4000244140625,1123.4000244140625,1069.0,1103.0,2873180
2025-08-07,1107.0999755859375,1121.9000244140625,1076.4000244140625,1087.9000244140625,1843948
2025-08-08,1084.0,1111.0999755859375,1080.0999755859375,1107.9000244140625,651089
2025-08-11,1084.0999755859375,1094.5,1069.5999755859375,1081.9000244140625,402046
2025-08-12,1069.4000244140625,1094.800048828125,1065.699951171875,1088.9000244140625,317529
2025-08-13,1114.4000244140625,1118.5999755859375,1070.0,1070.0,728728
2025-08-14,1149.800048828125,1154.0,1114.4000244140625,1114.5,1860177
2025-08-18,1220.300048828125,1230.9000244140625,1180.0,1185.0,2817223
2025-08-19,1219.9000244140625,1230.800048828125,1209.300048828125,1220.300048828125,1743821
2025-08-20,1234.800048828125,1240.0,1215.199951171875,1230.0,873373
2025-08-21,1230.5999755859375,1252.0,1226.800048828125,1234.4000244140625,937646
2025-08-22,1265.800048828125,1272.5999755859375,1224.199951171875,1230.5999755859375,1589290
2025-08-25,1283.4000244140625,1294.0,1263.0,1274.800048828125,1458153
2025-08-26,1276.800048828125,1295.199951171875,1273.800048828125,1287.0,724924
2025-08-28,1295.5999755859375,1301.5,1272.0,1275.5,1525485
2025-08-29,1279.0,1301.800048828125,1268.699951171875,1295.5999755859375,983152
2025-09-01,1314.5999755859375,1320.699951171875,1285.9000244140625,1285.9000244140625,1152038
2025-09-02,1309.0,1322.9000244140625,1301.0,1319.0,658010
2025-09-03,1283.199951171875,1310.0,1278.300048828125,1310.0,923576
2025-09-04,1278.699951171875,1315.0,1275.199951171875,1295.0,617607
2025-09-05,1298.5999755859375,1310.5,1279.800048828125,1280.0,615472
2025-09-08,1309.9000244140625,1330.9000244140625,1302.4000244140625,1308.5,699855
2025-09-09,1283.9000244140625,1310.0,1279.4000244140625,1310.0,818492
2025-09-10,1269.800048828125,1305.5,1266.5999755859375,1287.5,664369
2025-09-11,1282.199951171875,1285.0,1260.699951171875,1269.800048828125,479838
2025-09-12,1281.0,1294.0,1278.0,1282.300048828125,437752
2025-09-15,1301.5,1305.0,1282.5,1291.0,579940
2025-09-16,1321.0999755859375,1326.199951171875,1298.0,1301.5,550431
2025-09-17,1303.5,1327.0,1301.199951171875,1326.800048828125,440255
2025-09-18,1312.5999755859375,1318.5999755859375,1300.0999755859375,1300.9000244140625,764966
2025-09-19,1319.699951171875,1328.0,1307.199951171875,1312.5999755859375,975913
2025-09-22,1312.699951171875,1348.300048828125,1307.199951171875,1327.4000244140625,923548
2025-09-23,1317.0999755859375,1336.0999755859375,1313.5,1319.300048828125,1015364
2025-09-24,1308.800048828125,1326.4000244140625,1301.4000244140625,1324.800048828125,468129
2025-09-25,1305.5999755859375,1332.5999755859375,1298.800048828125,1314.0,765395
2025-09-26,1268.9000244140625,1309.5999755859375,1265.0,1300.0,559487
2025-09-29,1285.300048828125,1296.9000244140625,1263.699951171875,1271.0,969418
2025-09-30,1298.800048828125,1305.0999755859375,1262.4000244140625,1293.0,1353697
2025-10-01,1324.4000244140625,1327.699951171875,1295.0,1300.0,774992
2025-10-03,1316.0,1331.800048828125,1308.5,1331.800048828125,646595
2025-10-06,1335.9000244140625,1345.0,1307.5999755859375,1316.0,798903
2025-10-07,1366.300048828125,1382.0,1312.699951171875,1335.9000244140625,2302502
2025-10-08,1311.4000244140625,1374.9000244140625,1305.0,1372.800048828125,1246776
2025-10-09,1260.0,1316.5999755859375,1251.5999755859375,1315.0,1501498
2025-10-10,1219.800048828125,1266.9000244140625,1216.800048828125,1266.300048828125,1460826
2025-10-13,1233.300048828125,1243.5999755859375,1215.0999755859375,1219.800048828125,1002272
2025-10-14,1185.4000244140625,1234.699951171875,1178.199951171875,1233.300048828125,1302870
2025-10-15,1207.4000244140625,1212.5,1171.199951171875,1184.0,1177230
2025-10-16,1235.199951171875,1239.699951171875,1211.0999755859375,1211.699951171875,1137406
2025-10-17,1217.800048828125,1236.9000244140625,1211.5999755859375,1235.199951171875,873493
2025-10-20,1229.5999755859375,1240.300048828125,1210.4000244140625,1215.0,582926
2025-10-21,1226.0,1238.5,1218.199951171875,1235.0,56250
2025-10-23,1197.4000244140625,1234.0,1194.0,1231.0999755859375,825397
2025-10-24,1192.0,1208.199951171875,1186.0999755859375,1201.4000244140625,310227
2025-10-27,1200.0999755859375,1202.5999755859375,1177.0999755859375,1181.0999755859375,603589
2025-10-28,1201.199951171875,1221.0999755859375,1196.800048828125,1200.0999755859375,530326
2025-10-29,1215.0,1218.0,1190.5,1200.0999755859375,411959
2025-10-30,1222.800048828125,1228.9000244140625,1207.699951171875,1215.0,465610
2025-10-31,1235.199951171875,1243.9000244140625,1224.5,1224.699951171875,847020
2025-11-03,1264.5999755859375,1273.699951171875,1215.0,1245.0,1306252
2025-11-04,1252.0,1275.9000244140625,1248.0999755859375,1264.0,700575
2025-11-06,1233.800048828125,1264.0,1227.199951171875,1242.0,979119
2025-11-07,1229.699951171875,1258.0,1197.199951171875,1237.0,1626201
2025-11-10,1319.300048828125,1327.800048828125,1227.300048828125,1229.699951171875,2923214
2025-11-11,1311.0999755859375,1341.0,1308.199951171875,1325.5,1327355
2025-11-12,1332.9000244140625,1335.0,1308.300048828125,1311.0999755859375,978368
2025-11-13,1303.199951171875,1334.0,1293.800048828125,1333.0,555081
2025-11-14,1307.199951171875,1310.699951171875,1290.199951171875,1302.199951171875,391332
2025-11-17,1299.9000244140625,1313.5,1296.699951171875,1307.199951171875,335117
2025-11-18,1292.300048828125,1309.0,1272.5,1308.5999755859375,773878
2025-11-19,1305.0999755859375,1310.9000244140625,1280.0999755859375,1280.0999755859375,734535
2025-11-20,1298.0,1317.0,1285.800048828125,1304.0,381796
2025-11-21,1281.4000244140625,1304.800048828125,1275.0999755859375,1298.0,392127
2025-11-24,1279.5,1300.0,1273.0,1281.4000244140625,375605
2025-11-25,1285.300048828125,1291.0,1276.0999755859375,1279.5,447999
2025-11-26,1320.0999755859375,1329.4000244140625,1274.9000244140625,1285.300048828125,1575851
2025-11-27,1312.4000244140625,1339.5,1290.5,1326.699951171875,1110166
2025-11-28,1306.800048828125,1314.4000244140625,1293.300048828125,1312.4000244140625,582383
2025-12-01,1309.0999755859375,1337.5,1302.0,1307.0,884017
2025-12-02,1294.4000244140625,1313.9000244140625,1283.5999755859375,1313.9000244140625,932766
2025-12-03,1266.9000244140625,1300.0,1261.0999755859375,1300.0,550746
2025-12-04,1271.9000244140625,1279.4000244140625,1260.0999755859375,1266.9000244140625,173540
2025-12-05,1272.4000244140625,1283.5,1253.300048828125,1276.5,1018005
2025-12-08,1258.199951171875,1272.4000244140625,1248.5,1272.4000244140625,709108
2025-12-09,1231.699951171875,1253.5,1228.0999755859375,1251.0999755859375,842281
2025-12-10,1223.300048828125,1261.5,1220.0,1230.0,659736
2025-12-11,1234.9000244140625,1239.0,1217.5999755859375,1228.300048828125,226556
2025-12-12,1248.0999755859375,1253.699951171875,1227.4000244140625,1239.800048828125,309863
2025-12-15,1239.4000244140625,1250.800048828125,1231.5,1248.0999755859375,569714
2025-12-16,1257.0,1270.4000244140625,1231.0,1238.9000244140625,1122608
2025-12-17,1248.800048828125,1268.5,1241.0,1257.0,380071
2025-12-18,1226.5999755859375,1248.0,1215.0999755859375,1248.0,317374
2025-12-19,1267.800048828125,1271.5,1222.300048828125,1226.5999755859375,387162
2025-12-22,1295.199951171875,1300.0,1262.4000244140625,1268.300048828125,430722
2025-12-23,1296.300048828125,1300.0,1287.0999755859375,1295.199951171875,229189
2025-12-24,1292.300048828125,1306.300048828125,1287.0,1290.0,397242
2025-12-26,1271.4000244140625,1296.0,1263.699951171875,1296.0,237899
2025-12-29,1268.800048828125,1277.4000244140625,1262.0999755859375,1268.0,214493
2025-12-30,1273.300048828125,1284.9000244140625,1255.9000244140625,1260.0,1022600
2025-12-31,1285.800048828125,1290.0,1256.800048828125,1273.300048828125,520247
2026-01-01,1286.699951171875,1296.800048828125,1275.9000244140625,1283.0999755859375,304706
2026-01-02,1321.199951171875,1322.9000244140625,1287.0,1293.0,1732882
2026-01-05,1336.5999755859375,1355.0,1315.9000244140625,1335.4000244140625,918558
2026-01-06,1320.9000244140625,1343.0999755859375,1307.9000244140625,1342.5999755859375,396153
2026-01-07,1318.199951171875,1334.9000244140625,1302.300048828125,1321.0,607276
2026-01-08,1270.0,1318.300048828125,1261.0,1318.300048828125,587854
2026-01-09,1249.800048828125,1276.5999755859375,1246.5999755859375,1270.0999755859375,383823
2026-01-12,1210.0,1249.0,1199.0,1249.0,780498
2026-01-13,1200.800048828125,1222.5999755859375,1188.300048828125,1214.9000244140625,447350
2026-01-14,1192.4000244140625,1209.5999755859375,1188.699951171875,1200.800048828125,588659
2026-01-15,1192.4000244140625,1192.4000244140625,1192.4000244140625,1192.4000244140625,0
2026-01-16,1184.0,1217.699951171875,1180.9000244140625,1197.4000244140625,752949
2026-02-06,1157.153564453125,1234.89674564146,1149.15941202167,1233.0980125519484,2382069
2026-02-09,1203.119873046875,1213.3123680294254,1149.359152186402,1155.0550586610686,1402126
2026-02-10,1230.2999267578125,1231.3992202272627,1199.3225881921387,1210.6143765262507,850875
2026-02-11,1245.800048828125,1251.5,1220.300048828125,1238.0,1121812
2026-02-12,1247.9000244140625,1255.0,1227.0,1245.0,1109468
2026-02-13,1244.0,1249.0,1220.300048828125,1245.800048828125,1278975
2026-02-16,1217.4000244140625,1247.5,1208.5,1236.0999755859375,367303
2026-02-17,1217.4000244140625,1226.5999755859375,1209.0999755859375,1215.0,253022
2026-02-18,1208.800048828125,1223.699951171875,1196.9000244140625,1215.800048828125,406638
2026-02-19,1190.5,1215.699951171875,1185.0,1204.9000244140625,640795
