date,close,high,low,open,volume
2025-08-19,279.70001220703125,282.8500061035156,274.1000061035156,277.8999938964844,17529
2025-08-20,287.25,290.04998779296875,281.20001220703125,281.20001220703125,38253
2025-08-21,286.1000061035156,296.95001220703125,284.0,288.75,55432
2025-08-22,281.79998779296875,289.95001220703125,281.29998779296875,287.6000061035156,21120
2025-08-25,276.3500061035156,283.29998779296875,274.25,283.29998779296875,32647
2025-08-26,271.6000061035156,277.79998779296875,270.3500061035156,277.79998779296875,24328
2025-08-28,278.95001220703125,283.0,270.0,275.0,50129
2025-08-29,282.0,286.95001220703125,274.0,280.3999938964844,51185
2025-09-01,281.45001220703125,286.29998779296875,276.0,281.04998779296875,27835
2025-09-02,278.70001220703125,282.45001220703125,275.6000061035156,282.0,24566
2025-09-03,279.8500061035156,285.79998779296875,277.1000061035156,280.20001220703125,40108
2025-09-04,274.6499938964844,282.6499938964844,273.1000061035156,281.29998779296875,18321
2025-09-05,271.04998779296875,276.54998779296875,270.1499938964844,274.6499938964844,27377
2025-09-08,270.45001220703125,276.95001220703125,270.1000061035156,274.79998779296875,26026
2025-09-09,278.79998779296875,281.45001220703125,271.8999938964844,271.8999938964844,41827
2025-09-10,279.8500061035156,282.1000061035156,275.54998779296875,280.0,21280
2025-09-11,273.6000061035156,283.45001220703125,271.0,282.8500061035156,46669
2025-09-12,269.8999938964844,276.29998779296875,266.3500061035156,276.29998779296875,45836
2025-09-15,273.04998779296875,274.79998779296875,270.04998779296875,271.29998779296875,20111
2025-09-16,275.1499938964844,279.8500061035156,272.1000061035156,274.5,47818
2025-09-17,276.75,280.04998779296875,272.04998779296875,275.79998779296875,91862
2025-09-18,270.75,280.04998779296875,270.0,277.0,53692
2025-09-19,272.3500061035156,274.3999938964844,270.1000061035156,272.0,34111
2025-09-22,271.95001220703125,275.0,268.3500061035156,275.0,32390
2025-09-23,269.8999938964844,272.75,267.8500061035156,270.8500061035156,31534
2025-09-24,262.1000061035156,270.8999938964844,261.5,270.8999938964844,50149
2025-09-25,259.95001220703125,265.0,255.5500030517578,262.1000061035156,53409
2025-09-26,264.0,265.3999938964844,255.4499969482422,260.1499938964844,37848
2025-09-29,260.0,268.6000061035156,256.6000061035156,268.6000061035156,134699
2025-09-30,257.54998779296875,265.29998779296875,252.0,261.3999938964844,80997
2025-10-01,261.8500061035156,263.79998779296875,256.95001220703125,258.8500061035156,13911
2025-10-03,262.5,264.0,258.20001220703125,261.8500061035156,16745
2025-10-06,258.1499938964844,266.0,256.0,266.0,110237
2025-10-07,257.0,264.70001220703125,255.1000061035156,260.95001220703125,43021
2025-10-08,261.95001220703125,269.0,255.4499969482422,259.54998779296875,110249
2025-10-09,258.1499938964844,262.6000061035156,256.5,261.95001220703125,25569
2025-10-10,258.6000061035156,261.1000061035156,256.0,256.0,98740
2025-10-13,259.0,262.0,254.0,255.0,94589
2025-10-14,251.8999938964844,259.8500061035156,251.1999969482422,259.20001220703125,25974
2025-10-15,257.3999938964844,267.29998779296875,250.8000030517578,253.1999969482422,56361
2025-10-16,255.8500061035156,257.20001220703125,252.8000030517578,257.20001220703125,24256
2025-10-17,250.8000030517578,255.8999938964844,250.1000061035156,255.8999938964844,21609
2025-10-20,253.1999969482422,259.79998779296875,250.1000061035156,250.8000030517578,12687
2025-10-21,258.3500061035156,261.95001220703125,255.4499969482422,260.70001220703125,22578
2025-10-23,257.20001220703125,260.0,255.0,258.3500061035156,16935
2025-10-24,253.6000061035156,258.6000061035156,253.0,258.3500061035156,6074
2025-10-27,255.3999938964844,256.70001220703125,253.1999969482422,254.0,8273
2025-10-28,252.3000030517578,256.3999938964844,251.8000030517578,255.5500030517578,12748
2025-10-29,250.8999938964844,254.25,250.1000061035156,253.6000061035156,24809
2025-10-30,255.3999938964844,260.95001220703125,252.75,253.1999969482422,42037
2025-10-31,254.8999938964844,260.0,254.1000061035156,256.70001220703125,21691
2025-11-03,256.3999938964844,260.70001220703125,253.4499969482422,257.54998779296875,19661
2025-11-04,251.5,258.8500061035156,250.3500061035156,253.75,13294
2025-11-06,246.0,259.20001220703125,245.1999969482422,255.0500030517578,50169
2025-11-07,256.79998779296875,262.6499938964844,244.1000061035156,244.5,58279
2025-11-10,258.95001220703125,264.0,251.6999969482422,262.79998779296875,52175
2025-11-11,262.1499938964844,268.0,254.0500030517578,260.5,85314
2025-11-12,269.5,278.0,260.8999938964844,262.1000061035156,136271
2025-11-13,279.70001220703125,284.3999938964844,260.3500061035156,267.0,214214
2025-11-14,279.1000061035156,286.0,276.0,276.0,47786
2025-11-17,282.6000061035156,288.29998779296875,277.3999938964844,280.0,202649
2025-11-18,278.3999938964844,288.0,273.3500061035156,282.3999938964844,107507
2025-11-19,284.6499938964844,287.95001220703125,275.1000061035156,278.3999938964844,81032
2025-11-20,280.04998779296875,289.0,278.1000061035156,281.0,41916
2025-11-21,270.3500061035156,282.8500061035156,269.1000061035156,282.8500061035156,28596
2025-11-24,272.45001220703125,275.0,263.54998779296875,273.04998779296875,45277
2025-11-25,269.54998779296875,276.25,268.3999938964844,271.8500061035156,36149
2025-11-26,275.3999938964844,285.1000061035156,271.6499938964844,271.70001220703125,60981
2025-11-27,270.6000061035156,277.95001220703125,268.6499938964844,277.95001220703125,22355
2025-11-28,275.1499938964844,282.0,270.79998779296875,271.3500061035156,70515
2025-12-01,272.95001220703125,279.0,269.5,273.0,51180
2025-12-02,271.04998779296875,274.0,265.1000061035156,274.0,101486
2025-12-03,265.70001220703125,272.6499938964844,263.1000061035156,269.0,66519
2025-12-04,274.20001220703125,278.95001220703125,266.0,266.0,149088
2025-12-05,280.1499938964844,282.25,273.6000061035156,276.95001220703125,78823
2025-12-08,279.3999938964844,284.5,268.25,280.1499938964844,382217
2025-12-09,282.75,287.0,276.6000061035156,276.6000061035156,120684
2025-12-10,285.04998779296875,291.54998779296875,282.5,284.6000061035156,126232
2025-12-11,280.8999938964844,290.0,276.0,287.0,130210
2025-12-12,276.25,282.79998779296875,274.04998779296875,281.79998779296875,118478
2025-12-15,283.45001220703125,290.25,269.5,277.6499938964844,122327
2025-12-16,282.5,285.0,280.5,280.6000061035156,19114
2025-12-17,278.6499938964844,282.20001220703125,277.3500061035156,281.54998779296875,13457
2025-12-18,278.29998779296875,283.5,277.3999938964844,278.6499938964844,24154
2025-12-19,274.6499938964844,281.3500061035156,273.3999938964844,281.3500061035156,28117
2025-12-22,278.5,286.0,270.75,278.5,132970
2025-12-23,275.3500061035156,279.0,273.20001220703125,279.0,27647
2025-12-24,275.25,279.0,274.0,279.0,20342
2025-12-26,270.75,278.25,269.45001220703125,276.54998779296875,39913
2025-12-29,268.54998779296875,271.1000061035156,264.1499938964844,269.29998779296875,62765
2025-12-30,267.3500061035156,272.5,260.8500061035156,272.3999938964844,55623
2025-12-31,271.29998779296875,273.0,267.54998779296875,269.0,51256
2026-01-01,270.1499938964844,273.45001220703125,268.0,273.45001220703125,33515
2026-01-02,270.54998779296875,272.29998779296875,266.25,266.25,27521
2026-01-05,273.0,281.95001220703125,266.8999938964844,271.95001220703125,99191
2026-01-06,273.5,283.8999938964844,271.1000061035156,283.8999938964844,53650
2026-01-07,269.6499938964844,275.29998779296875,266.04998779296875,275.29998779296875,41144
2026-01-08,262.54998779296875,270.0,260.0,267.70001220703125,67004
2026-01-09,255.6999969482422,266.8500061035156,255.0,262.20001220703125,38442
2026-01-12,254.5,259.0,249.25,256.0,64111
2026-01-13,253.3500061035156,263.0,250.8999938964844,254.5,30557
2026-01-14,253.1999969482422,256.1499938964844,252.25,253.3999938964844,11646
2026-01-16,247.8500061035156,253.25,246.1999969482422,250.5,34562
2026-01-30,239.6999969482422,242.5,239.10000610351562,242.5,17534
2026-02-02,230.0399932861328,235.0,225.25,234.5,64720
2026-02-03,243.22000122070312,244.0,233.11000061035156,234.0,67093
2026-02-04,244.77000427246094,247.85000610351562,238.50999450683594,244.5,29207
2026-02-05,239.36000061035156,248.74000549316406,237.61000061035156,248.74000549316406,7464
2026-02-06,237.0800018310547,240.58999633789062,234.0,234.0,3662
2026-02-09,244.2100067138672,249.75,236.10000610351562,236.10000610351562,133629
2026-02-10,245.74000549316406,248.60000610351562,243.0,248.60000610351562,54253
2026-02-11,245.19000244140625,256.0,243.42999267578125,247.64999389648438,63768
2026-02-12,229.47000122070312,247.2899932861328,219.0500030517578,243.0,328927
