date,close,high,low,open,volume
2025-06-06,5048.43212890625,5072.83271820556,4948.339915658059,4980.210073110219,78481
2025-06-09,5078.310546875,5122.629985850473,5058.391697897259,5078.310546875,44619
2025-06-10,5035.98291015625,5139.062951924503,5020.0478312355535,5100.221197055306,43696
2025-06-11,5021.54150390625,5084.285874145459,4990.169318786645,5058.391372141976,32294
2025-06-12,5000.626953125,5051.420017177853,4983.695931774049,5028.5133412324485,42901
2025-06-13,5002.12060546875,5014.5698852235255,4952.323486449648,4979.711901910155,44575
2025-06-16,4972.740234375,5019.54952558582,4903.024268741864,4980.707773304502,52484
2025-06-17,4888.58349609375,5027.019496084996,4853.227539261454,5008.594560834363,64617
2025-06-18,4770.56396484375,4914.975608873467,4750.645117391376,4894.060819048474,72279
2025-06-19,4721.76318359375,4796.458867788969,4685.909255180045,4779.527846038052,73510
2025-06-20,4799.9443359375,4882.109582895659,4682.921105421336,4710.807492267741,293164
2025-06-23,4875.13818359375,4889.081377581556,4759.110890766646,4795.462789377713,51101
2025-06-24,4880.61572265625,4921.449360984769,4838.786141929475,4880.117751457122,48158
2025-06-25,4908.501953125,4934.894425836334,4860.696719534658,4905.01615484237,79674
2025-06-26,4847.251953125,4910.4942993389795,4809.406139642619,4875.138342006755,78323
2025-06-27,5028.01513671875,5078.808198414829,4831.316515444718,4852.729276747967,336049
2025-06-30,5152.50830078125,5171.929178690834,4943.858356060332,5019.549982784865,255283
2025-07-01,5134.5810546875,5218.738187675783,5058.889432118156,5171.9288947710575,148643
2025-07-02,5036.978515625,5112.1721642517305,4995.646907439446,5109.18433715398,46686
2025-07-03,5119.14404296875,5168.941164009302,5029.509225095757,5029.509225095757,56400
2025-07-04,5147.0302734375,5168.941006025662,5102.212865870803,5144.042446266387,22233
2025-07-07,5145.53662109375,5175.9128655422855,5079.8044199920005,5104.702981015391,26671
2025-07-08,5154.5,5168.941165104821,5082.294174475896,5109.184619843493,27645
2025-07-09,5031.0,5161.0,5002.0,5130.5,66687
2025-07-10,5077.5,5106.0,4975.0,5039.0,69372
2025-07-11,4991.0,5079.0,4933.5,5062.0,67095
2025-07-14,5046.0,5084.0,4975.0,4975.0,50966
2025-07-15,5075.0,5094.0,5023.0,5046.0,46741
2025-07-16,5038.5,5145.0,5002.5,5050.0,111907
2025-07-17,5133.5,5140.0,5028.0,5058.0,40165
2025-07-18,5166.5,5201.0,5101.5,5159.0,63983
2025-07-21,5227.0,5240.0,5150.0,5166.5,56054
2025-07-22,5186.5,5231.5,5163.0,5227.0,21946
2025-07-23,5187.0,5229.0,5145.0,5196.0,31801
2025-07-24,5131.5,5201.5,5087.5,5187.0,25016
2025-07-25,5009.0,5102.0,4905.0,5101.0,33298
2025-07-28,4899.5,5038.0,4860.0,4958.5,26194
2025-07-29,4745.5,4929.0,4711.0,4929.0,81761
2025-07-30,4744.0,4805.0,4709.5,4716.0,33705
2025-07-31,4675.0,4750.0,4597.5,4728.0,113325
2025-08-01,4568.5,4710.0,4545.0,4710.0,58832
2025-08-04,4459.2001953125,4594.0,4444.5,4550.0,94087
2025-08-05,4646.10009765625,4670.0,4431.5,4431.5,105531
2025-08-06,4491.89990234375,4675.5,4456.10009765625,4650.89990234375,79167
2025-08-07,4652.0,4679.0,4492.0,4492.0,74411
2025-08-08,4502.7998046875,4632.0,4494.60009765625,4612.10009765625,30441
2025-08-11,4511.2001953125,4609.0,4467.0,4505.0,27613
2025-08-12,4500.2001953125,4549.7998046875,4475.60009765625,4515.0,22737
2025-08-13,4475.60009765625,4584.89990234375,4452.0,4539.5,38437
2025-08-14,4534.7001953125,4568.89990234375,4499.89990234375,4499.89990234375,31446
2025-08-18,4783.39990234375,4824.0,4529.89990234375,4645.0,225612
2025-08-19,4935.89990234375,4950.0,4775.60009765625,4783.60009765625,120585
2025-08-20,5126.10009765625,5225.0,4900.10009765625,4965.89990234375,85634
2025-08-21,5216.39990234375,5224.0,5102.60009765625,5146.10009765625,82883
2025-08-22,5268.39990234375,5300.0,5166.0,5235.0,89827
2025-08-25,4970.5,5268.39990234375,4947.0,5268.39990234375,87309
2025-08-26,4878.89990234375,5113.7001953125,4762.7998046875,4939.5,845752
2025-08-28,4625.39990234375,4851.39990234375,4605.0,4805.10009765625,187753
2025-08-29,4493.7001953125,4635.0,4475.0,4626.0,105456
2025-09-01,4448.7998046875,4513.2998046875,4435.0,4509.2001953125,83857
2025-09-02,4305.2998046875,4494.0,4246.5,4470.0,164698
2025-09-03,4478.5,4490.0,4329.89990234375,4329.89990234375,115047
2025-09-04,4495.60009765625,4534.5,4430.89990234375,4500.0,71395
2025-09-05,4537.5,4552.0,4450.5,4532.5,68960
2025-09-08,4477.0,4554.2001953125,4453.7001953125,4538.0,51329
2025-09-09,4569.0,4589.0,4451.7998046875,4461.0,45404
2025-09-10,4561.0,4645.0,4536.0,4569.0,58569
2025-09-11,4493.5,4579.89990234375,4475.7001953125,4545.0,52048
2025-09-12,4472.2998046875,4523.10009765625,4466.0,4508.89990234375,44456
2025-09-15,4432.89990234375,4502.5,4352.0,4475.0,115247
2025-09-16,4574.10009765625,4609.7998046875,4431.0,4431.0,83511
2025-09-17,4633.89990234375,4668.7001953125,4570.0,4574.10009765625,50547
2025-09-18,4586.60009765625,4635.0,4570.0,4634.89990234375,48846
2025-09-19,4576.89990234375,4635.0,4490.5,4600.0,170807
2025-09-22,4664.7998046875,4674.7998046875,4530.0,4576.89990234375,45437
2025-09-23,4614.0,4738.5,4531.2001953125,4669.0,71146
2025-09-24,4644.7001953125,4685.0,4580.89990234375,4623.5,47774
2025-09-25,4589.7001953125,4670.0,4572.7998046875,4644.7001953125,25099
2025-09-26,4485.5,4617.89990234375,4469.7998046875,4589.7001953125,25816
2025-09-29,4265.60009765625,4499.0,4216.39990234375,4485.0,187422
2025-09-30,4411.5,4489.5,4200.0,4278.39990234375,154784
2025-10-01,4385.2001953125,4411.89990234375,4301.0,4301.0,65346
2025-10-03,4412.39990234375,4469.89990234375,4360.7001953125,4424.10009765625,67610
2025-10-06,4486.60009765625,4499.0,4369.7998046875,4426.0,34595
2025-10-07,4426.60009765625,4503.10009765625,4407.10009765625,4489.60009765625,31772
2025-10-08,4373.5,4446.0,4351.10009765625,4428.2001953125,43711
2025-10-09,4398.0,4417.2998046875,4330.10009765625,4407.2998046875,29643
2025-10-10,4409.5,4437.0,4370.60009765625,4380.0,23280
2025-10-13,4429.7998046875,4460.0,4376.7001953125,4395.0,36664
2025-10-14,4425.89990234375,4525.39990234375,4382.39990234375,4429.7998046875,44383
2025-10-15,4516.89990234375,4550.0,4430.0,4450.0,49948
2025-10-16,4490.60009765625,4548.0,4460.2998046875,4548.0,37264
2025-10-17,4488.2001953125,4510.0,4452.5,4492.5,28705
2025-10-20,4521.60009765625,4551.5,4425.0,4470.0,45563
2025-10-21,4546.7001953125,4566.5,4513.0,4560.0,6466
2025-10-23,4609.39990234375,4638.0,4520.0,4547.0,45863
2025-10-24,4647.0,4669.89990234375,4600.5,4610.0,54707
2025-10-27,4684.2001953125,4709.0,4612.5,4631.0,52027
2025-10-28,4687.2998046875,4734.2001953125,4665.0,4669.5,53140
2025-10-29,4640.5,4696.89990234375,4609.39990234375,4683.60009765625,27920
2025-10-30,4575.7998046875,4640.5,4551.0,4640.5,41554
2025-10-31,4594.5,4610.0,4533.0,4608.0,38682
2025-11-03,4684.89990234375,4742.39990234375,4550.0,4577.2998046875,87991
2025-11-04,4775.39990234375,4844.2001953125,4706.2001953125,4710.0,70019
2025-11-06,4858.39990234375,4890.5,4734.0,4770.0,82644
2025-11-07,4808.0,4875.0,4770.0,4875.0,30490
2025-11-10,4800.60009765625,4843.5,4784.7998046875,4809.89990234375,25564
2025-11-11,4784.2001953125,4829.89990234375,4762.0,4828.5,28391
2025-11-12,4710.2998046875,4763.89990234375,4581.0,4734.0,79366
2025-11-13,4748.0,4825.0,4703.5,4710.2998046875,46077
2025-11-14,4721.0,4814.0,4700.0,4755.0,25850
2025-11-17,4771.0,4821.7001953125,4725.10009765625,4767.89990234375,40141
2025-11-18,4653.10009765625,4763.2001953125,4580.7998046875,4741.39990234375,72042
2025-11-19,4713.60009765625,4720.0,4604.89990234375,4648.0,49886
2025-11-20,4661.5,4750.0,4648.89990234375,4726.0,30990
2025-11-21,4703.2001953125,4748.89990234375,4652.2998046875,4662.0,39697
2025-11-24,4734.2998046875,4803.0,4671.7001953125,4694.0,235167
2025-11-25,4764.10009765625,4781.0,4690.0,4730.0,36682
2025-11-26,4723.7998046875,4810.0,4705.0,4765.0,64583
2025-11-27,4676.10009765625,4748.7998046875,4630.10009765625,4748.7998046875,56343
2025-11-28,4728.60009765625,4750.0,4581.5,4706.0,50193
2025-12-01,4760.7998046875,4775.0,4680.2001953125,4735.0,30119
2025-12-02,4739.39990234375,4759.0,4673.7001953125,4730.0,49792
2025-12-03,4690.2001953125,4730.89990234375,4630.0,4706.2001953125,43416
2025-12-04,4667.7001953125,4720.0,4632.5,4688.10009765625,44715
2025-12-05,4848.2998046875,4869.0,4647.10009765625,4670.0,171207
2025-12-08,4719.2001953125,4848.10009765625,4675.0,4848.10009765625,54287
2025-12-09,4722.7998046875,4777.0,4637.89990234375,4719.7998046875,68086
2025-12-10,4691.10009765625,4740.0,4650.0,4697.2998046875,16953
2025-12-11,4689.0,4745.0,4660.10009765625,4700.0,33933
2025-12-12,4783.2001953125,4835.0,4700.0,4700.0,43735
2025-12-15,4800.7001953125,4851.89990234375,4721.0,4745.0,40173
2025-12-16,4765.60009765625,4817.60009765625,4730.0,4805.0,23319
2025-12-17,4799.10009765625,4819.89990234375,4754.0,4769.0,25869
2025-12-18,4808.2998046875,4835.0,4750.0,4805.0,36756
2025-12-19,4931.60009765625,5000.0,4767.89990234375,4808.2998046875,82431
2025-12-22,4915.7001953125,4961.89990234375,4843.0,4951.5,36789
2025-12-23,5094.39990234375,5166.0,4861.10009765625,4945.10009765625,68770
2025-12-24,5154.60009765625,5195.0,5040.10009765625,5125.7998046875,152694
2025-12-26,5149.2998046875,5180.89990234375,5051.5,5140.0,134918
2025-12-29,5259.39990234375,5285.0,5114.0,5136.0,129396
2025-12-30,5134.89990234375,5271.0,5007.0,5207.0,354577
2025-12-31,5282.7998046875,5310.0,5160.0,5160.0,134018
2026-01-01,5321.5,5336.0,5270.0,5310.0,64255
2026-01-02,5293.0,5355.0,5262.5,5350.0,32811
2026-01-05,5363.5,5392.0,5236.0,5299.0,67044
2026-01-06,5295.5,5369.0,5217.5,5369.0,49473
2026-01-07,5313.0,5340.0,5271.0,5293.5,36005
2026-01-08,5252.0,5335.5,5155.0,5335.5,29989
2026-01-09,5253.0,5310.0,5168.5,5240.0,53963
2026-01-12,5258.5,5285.0,5178.5,5239.5,38041
2026-01-13,5164.0,5280.0,5137.5,5240.0,33845
2026-01-14,5051.5,5175.0,5022.0,5175.0,119675
2026-01-15,5051.5,5051.5,5051.5,5051.5,0
2026-01-16,5082.5,5128.0,4905.5,5058.0,238838
2026-01-19,5152.0,5245.0,5042.5,5089.0,72445
2026-01-20,5059.0,5159.0,5014.0,5159.0,98216
2026-01-21,5044.0,5109.5,4940.5,5012.5,77687
2026-01-22,5067.0,5082.0,4975.0,5048.0,97742
2026-01-23,5029.5,5139.5,5002.0,5075.0,52052
2026-01-27,5192.0,5240.0,5042.0,5042.0,88101
2026-01-28,5241.5,5285.0,5158.0,5184.0,75591
2026-01-29,5173.5,5290.0,5146.0,5290.0,35206
2026-01-30,5278.0,5367.0,5060.5,5129.5,138068
2026-02-02,5358.5,5400.0,4925.5,4937.0,150692
